kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	BLM_SKLH	TDK_TM_SD	TM_SD	SLTP	SLTA	DIP_II	DIP_III	STR_I	STR_II	STR_III	JML_DUK
7322	LUWU UTARA	732201	MALANGKE	7322012014		452	435	174	109	300	151	136	4	5	8	0	0	887
7322	LUWU UTARA	732202	BONE-BONE	7322022001	BONE BONE	2387	2404	789	569	1080	750	1163	50	97	284	9	0	4791
7322	LUWU UTARA	732202	BONE-BONE	7322022002	TAMUKU	1889	1908	749	585	1328	583	450	17	30	54	1	0	3797
7322	LUWU UTARA	732202	BONE-BONE	7322022003	RAMPOANG	1010	1043	435	271	574	380	336	6	15	35	1	0	2053
7322	LUWU UTARA	732202	BONE-BONE	7322022004	MUNTE	1122	1080	438	238	773	379	335	12	6	21	0	0	2202
7322	LUWU UTARA	732202	BONE-BONE	7322022005	BUNGADIDI	2811	2693	1022	755	1685	959	930	22	34	96	1	0	5504
7322	LUWU UTARA	732202	BONE-BONE	7322022006	PATILA	2672	2631	1005	635	1916	791	769	38	42	105	2	0	5303
7322	LUWU UTARA	732202	BONE-BONE	7322022007	SIDOMUKTI	2002	1875	659	507	1282	656	652	21	27	73	0	0	3877
7322	LUWU UTARA	732202	BONE-BONE	7322022008	SUKARAYA	1310	1247	469	353	1263	285	173	3	1	10	0	0	2557
7322	LUWU UTARA	732202	BONE-BONE	7322022009	SIDOBINAN	791	710	271	163	637	213	175	13	11	17	1	0	1501
7322	LUWU UTARA	732202	BONE-BONE	7322022010	SIDOMAKMU	561	507	228	135	506	137	51	1	2	8	0	0	1068
7322	LUWU UTARA	732202	BONE-BONE	7322022011	BATANG TO	643	615	249	178	517	187	120	2	1	4	0	0	1258
7322	LUWU UTARA	732202	BONE-BONE	7322022012	PATOLOAN	3124	2876	1208	766	1630	1017	1158	18	45	151	6	1	6000
7322	LUWU UTARA	732202	BONE-BONE	7322022013	POREANG	1531	1412	548	507	1005	452	390	10	5	26	0	0	2943
7322	LUWU UTARA	732202	BONE-BONE	7322022014		1168	1061	412	301	823	309	335	11	8	30	0	0	2229
7322	LUWU UTARA	732202	BONE-BONE	7322022015	BANYUURIP	1923	1916	708	483	1284	663	590	26	24	60	1	0	3839
7322	LUWU UTARA	732202	BONE-BONE	7322022016	BUNGAPATI	1540	1349	512	411	895	468	531	9	19	44	0	0	2889
7322	LUWU UTARA	732202	BONE-BONE	7322022017	PONGKO	807	763	287	208	654	235	170	3	4	9	0	0	1570
7322	LUWU UTARA	732202	BONE-BONE	7322022018	BANTIMURU	939	827	333	296	751	222	153	3	1	7	0	0	1766
7322	LUWU UTARA	732202	BONE-BONE	7322022019	KARONDANG	860	851	389	224	598	276	197	8	6	12	1	0	1711
7322	LUWU UTARA	732202	BONE-BONE	7322022020	MUKTISARI	995	917	375	252	697	297	258	6	8	19	0	0	1912
7322	LUWU UTARA	732202	BONE-BONE	7322022021		3	3	2	0	1	1	2	0	0	0	0	0	6
7322	LUWU UTARA	732203	MASAMBA	7322031001		3199	3085	1157	616	1120	870	1758	80	154	512	17	0	6284
7322	LUWU UTARA	732203	MASAMBA	7322031002		3377	3442	1234	757	1172	918	1854	77	151	627	28	1	6819
7322	LUWU UTARA	732203	MASAMBA	7322031003		1762	1900	629	412	679	592	1017	54	59	212	8	0	3662
7322	LUWU UTARA	732203	MASAMBA	7322031004		2630	2731	966	550	921	703	1570	77	151	395	26	2	5361
7322	LUWU UTARA	732203	MASAMBA	7322032005	PINCARA	345	294	125	121	251	84	44	4	6	4	0	0	639
7322	LUWU UTARA	732203	MASAMBA	7322032006	BALEBO	688	685	224	164	339	201	313	29	18	83	2	0	1373
7322	LUWU UTARA	732203	MASAMBA	7322032008	POMBAKKA	581	565	196	169	480	147	137	4	5	8	0	0	1146
7322	LUWU UTARA	732203	MASAMBA	7322032009	ROMPU	879	834	338	239	676	232	195	5	12	16	0	0	1713
7322	LUWU UTARA	732203	MASAMBA	7322032010	LANTANG TALLANG	458	446	206	134	359	113	83	2	2	5	0	0	904
7322	LUWU UTARA	732203	MASAMBA	7322032011	LAPAPA	514	511	177	171	321	144	161	15	8	27	1	0	1025
7322	LUWU UTARA	732203	MASAMBA	7322032012	L E R O	488	479	175	110	478	114	85	2	0	3	0	0	967
7322	LUWU UTARA	732203	MASAMBA	7322032013	MASAMBA	458	448	172	167	253	144	137	12	3	18	0	0	906
7322	LUWU UTARA	732203	MASAMBA	7322032014		614	644	223	152	459	186	200	10	7	21	0	0	1258
7322	LUWU UTARA	732203	MASAMBA	7322032015	SEPAKAT	853	837	360	308	722	166	106	12	4	12	0	0	1690
7322	LUWU UTARA	732203	MASAMBA	7322032016	PONGO	1119	1114	383	336	1139	222	148	1	0	4	0	0	2233
7322	LUWU UTARA	732203	MASAMBA	7322032017	TORADA	206	207	93	48	179	42	44	1	4	2	0	0	413
7322	LUWU UTARA	732203	MASAMBA	7322032018	KAMIRI	651	639	245	185	436	181	168	20	11	43	1	0	1290
7322	LUWU UTARA	732203	MASAMBA	7322032019	SUMILLIN	311	303	121	82	275	69	63	1	2	1	0	0	614
7322	LUWU UTARA	732203	MASAMBA	7322032020	UPT MAIPI	1171	1241	337	251	704	394	565	24	26	110	1	0	2412
7322	LUWU UTARA	732204	SABBANG	7322042001	BUANGIN	2703	2506	1122	815	1382	883	891	21	24	67	4	0	5209
7322	LUWU UTARA	732204	SABBANG	7322042002	SABBANG	1378	1411	490	398	600	477	639	40	43	98	4	0	2789
7322	LUWU UTARA	732204	SABBANG	7322042003	PARARRA	837	763	322	237	607	231	171	15	5	12	0	0	1600
7322	LUWU UTARA	732204	SABBANG	7322042004	TANDUNG	689	628	263	235	534	170	98	9	5	3	0	0	1317
7322	LUWU UTARA	732204	SABBANG	7322042005	MARI-MARI	1694	1648	623	365	1141	432	682	21	26	52	0	0	3342
7322	LUWU UTARA	732204	SABBANG	7322042006	KALOTOK	1511	1488	486	404	995	472	542	20	18	61	1	0	2999
7322	LUWU UTARA	732204	SABBANG	7322042007	MALIMBU	1400	1347	506	581	982	368	259	22	6	23	0	0	2747
7322	LUWU UTARA	732204	SABBANG	7322042008	TULAK TALLU	1001	960	441	349	675	222	235	16	9	14	0	0	1961
7322	LUWU UTARA	732204	SABBANG	7322042009	BAKKA	1091	1090	379	293	682	349	416	8	12	42	0	0	2181
7322	LUWU UTARA	732204	SABBANG	7322042010	TETE URI	1056	989	412	287	674	298	332	4	16	22	0	0	2045
7322	LUWU UTARA	732204	SABBANG	7322042011	POMPANIKI	698	767	342	207	381	197	270	10	19	39	0	0	1465
7322	LUWU UTARA	732204	SABBANG	7322042012	MAROBO	1162	1203	430	293	554	413	521	23	38	90	3	0	2365
7322	LUWU UTARA	732204	SABBANG	7322042013	DANDANG	1393	1395	595	414	742	446	496	18	19	57	1	0	2788
7322	LUWU UTARA	732204	SABBANG	7322042014		1649	1521	604	500	1007	457	515	23	18	44	2	0	3170
7322	LUWU UTARA	732204	SABBANG	7322042015	BONE SUBUR	1873	1764	708	438	1310	538	551	15	26	51	0	0	3637
7322	LUWU UTARA	732204	SABBANG	7322042016	BATU ALANG	777	764	281	316	679	136	116	3	6	2	0	2	1541
7322	LUWU UTARA	732204	SABBANG	7322042017	KAMPUNG BARU	587	607	209	176	287	203	248	28	14	29	0	0	1194
7322	LUWU UTARA	732204	SABBANG	7322042018	TERPEDO JAYA	521	536	191	131	520	135	76	2	1	1	0	0	1057
7322	LUWU UTARA	732204	SABBANG	7322042019	PENGKENDEKAN	1054	960	395	316	515	380	364	7	9	27	1	0	2014
7322	LUWU UTARA	732204	SABBANG	7322042020	SALAMA	809	756	334	224	741	152	100	2	2	10	0	0	1565
7322	LUWU UTARA	732205	LIMBONG	7322052001	MARAMPA	318	294	122	131	214	75	56	5	3	6	0	0	612
7322	LUWU UTARA	732205	LIMBONG	7322052002	PENGKENDE	327	304	140	120	236	84	43	5	1	2	0	0	631
7322	LUWU UTARA	732205	LIMBONG	7322052003	KANANDEDE	440	386	147	136	355	96	73	14	2	2	1	0	826
7322	LUWU UTARA	732205	LIMBONG	7322052004	RINDING A	431	381	135	143	251	153	96	11	3	19	1	0	812
7322	LUWU UTARA	732205	LIMBONG	7322052005	MINANGA	356	330	152	133	323	38	38	1	1	0	0	0	686
7322	LUWU UTARA	732205	LIMBONG	7322052006	KOMBA	230	225	78	87	179	47	43	12	4	5	0	0	455
7322	LUWU UTARA	732205	LIMBONG	7322052007	LIMBONG	211	207	72	58	113	69	73	12	11	10	0	0	418
7322	LUWU UTARA	732206	SUKAMAJU	7322062001	LAMPUAWA	1215	1189	430	308	940	320	317	23	18	48	0	0	2404
7322	LUWU UTARA	732206	SUKAMAJU	7322062002	KATULUNGAN	1599	1523	499	442	1398	397	319	15	11	41	0	0	3122
7322	LUWU UTARA	732206	SUKAMAJU	7322062003	SALULEMO	987	926	354	237	664	262	302	14	15	64	1	0	1913
7322	LUWU UTARA	732206	SUKAMAJU	7322062004	KALUKU	1421	1415	475	342	705	433	664	47	37	128	5	0	2836
7322	LUWU UTARA	732206	SUKAMAJU	7322062005	SUKAMAJU	2216	2228	779	488	1356	695	878	42	51	154	1	0	4444
7322	LUWU UTARA	732206	SUKAMAJU	7322062006	SUKADAMAI	434	446	137	86	333	153	130	11	13	17	0	0	880
7322	LUWU UTARA	732206	SUKAMAJU	7322062007	SIDORAHARJO	1198	1172	424	266	1251	257	152	9	7	4	0	0	2370
7322	LUWU UTARA	732206	SUKAMAJU	7322062008	MULYOREJO	2340	2315	806	610	1992	689	462	19	22	54	1	0	4655
7322	LUWU UTARA	732206	SUKAMAJU	7322062009	WONOKERTO	1697	1565	589	405	1600	402	224	5	7	30	0	0	3262
7322	LUWU UTARA	732206	SUKAMAJU	7322062010	TAMBOKE	824	753	324	179	521	214	283	15	12	29	0	0	1577
7322	LUWU UTARA	732206	SUKAMAJU	7322062011	SUBUR	696	681	324	198	591	160	94	4	3	3	0	0	1377
7322	LUWU UTARA	732206	SUKAMAJU	7322062012	RAWAMANGUN	1643	1577	557	408	1486	434	265	12	10	47	1	0	3220
7322	LUWU UTARA	732206	SUKAMAJU	7322062013	TOLANGI	1135	1092	457	310	675	330	375	17	13	49	1	0	2227
7322	LUWU UTARA	732206	SUKAMAJU	7322062014		1071	1025	340	262	1107	233	141	3	2	8	0	0	2096
7322	LUWU UTARA	732206	SUKAMAJU	7322062015	PAOMACANG	614	540	206	218	552	116	53	3	2	4	0	0	1154
7322	LUWU UTARA	732206	SUKAMAJU	7322062016	SUMBER BARU	503	469	231	122	423	106	80	6	3	1	0	0	972
7322	LUWU UTARA	732206	SUKAMAJU	7322062017	SUKAHARAPAN	417	365	245	107	258	106	61	2	1	2	0	0	782
7322	LUWU UTARA	732206	SUKAMAJU	7322062018	LINO	499	524	156	141	530	114	82	0	0	0	0	0	1023
7322	LUWU UTARA	732206	SUKAMAJU	7322062019	MINANGA TALLU	1070	1033	472	261	782	285	250	12	12	28	1	0	2103
7322	LUWU UTARA	732206	SUKAMAJU	7322062020	WONOSARI	521	474	156	131	354	202	125	1	7	19	0	0	995
7322	LUWU UTARA	732206	SUKAMAJU	7322062021	MULYASARI	767	711	295	180	626	230	124	4	7	12	0	0	1478
7322	LUWU UTARA	732206	SUKAMAJU	7322062022	SAPTAMARGA	972	968	383	310	570	266	352	9	11	38	1	0	1940
7322	LUWU UTARA	732206	SUKAMAJU	7322062023	SUKAMUKTI	678	696	243	193	651	171	110	2	0	4	0	0	1374
7322	LUWU UTARA	732206	SUKAMAJU	7322062024	TULUNG SA	629	598	213	163	454	227	136	9	2	23	0	0	1227
7322	LUWU UTARA	732206	SUKAMAJU	7322062025	BANYUWANGI	142	148	53	26	141	39	30	0	0	1	0	0	290
7322	LUWU UTARA	732207	SEKO	7322072001	TIROBALI	603	560	349	291	323	108	80	7	1	4	0	0	1163
7322	LUWU UTARA	732207	SEKO	7322072002	MALIMONGAN	560	522	280	190	449	96	57	2	3	5	0	0	1082
7322	LUWU UTARA	732207	SEKO	7322072003	TANAMA KALEANG	1030	990	418	299	679	373	206	16	9	20	0	0	2020
7322	LUWU UTARA	732207	SEKO	7322072004	PADANG BALUA	709	711	262	179	428	206	256	32	14	42	1	0	1420
7322	LUWU UTARA	732207	SEKO	7322072005	PADANG RAYA	358	290	107	93	310	78	44	12	2	2	0	0	648
7322	LUWU UTARA	732207	SEKO	7322072006	EMBONATANAH	830	735	387	224	706	147	84	4	1	12	0	0	1565
7322	LUWU UTARA	732207	SEKO	7322072007	WONO	481	481	204	139	486	72	51	4	0	6	0	0	962
7322	LUWU UTARA	732207	SEKO	7322072008	BEROPPA	481	438	173	141	414	98	76	5	2	10	0	0	919
7322	LUWU UTARA	732207	SEKO	7322072009	LODANG	579	553	225	111	595	103	84	2	4	8	0	0	1132
7322	LUWU UTARA	732207	SEKO	7322072010	TALOTO	564	546	223	233	487	104	52	5	1	5	0	0	1110
7322	LUWU UTARA	732207	SEKO	7322072011	HOYANE	469	446	228	110	378	135	58	2	2	2	0	0	915
7322	LUWU UTARA	732207	SEKO	7322072012	TAPIHAHOI	599	524	271	200	511	92	43	3	3	0	0	0	1123
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082001	CENNING	1963	1906	671	591	1576	596	372	26	7	28	1	1	3869
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082002	PENGKAJOANG	1372	1326	454	372	949	441	384	23	12	61	2	0	2698
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082003	PAO	1412	1427	485	381	796	493	544	26	35	79	0	0	2839
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082004	ARUSU	1838	1892	797	661	1446	464	314	8	7	33	0	0	3730
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082005	BAKU-BAKU	1829	1805	713	645	1368	463	381	18	16	29	1	0	3634
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082006	WARA	1452	1302	582	439	1199	290	215	15	6	8	0	0	2754
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082007	WAELAWI	673	671	226	210	535	176	161	11	6	19	0	0	1344
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082008	PEMBUNIANG	373	347	146	118	289	95	59	4	2	7	0	0	720
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082009	LIMBONG WARA	271	238	98	70	225	63	46	4	0	3	0	0	509
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082010	KALITATA	913	845	315	254	753	236	183	5	3	9	0	0	1758
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082011	POMBAKKA	1067	1055	444	385	933	221	127	2	6	4	0	0	2122
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082012		1325	1364	500	431	926	417	343	23	16	33	0	0	2689
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082013		513	531	181	202	482	97	72	1	3	6	0	0	1044
7322	LUWU UTARA	732209	RAMPI	7322092001	RAMPI	199	132	100	56	128	24	22	0	0	1	0	0	331
7322	LUWU UTARA	732209	RAMPI	7322092002	ONONDOA	583	496	179	131	447	148	153	4	4	13	0	0	1079
7322	LUWU UTARA	732209	RAMPI	7322092003	LEBONI	216	158	63	50	173	38	45	0	3	2	0	0	374
7322	LUWU UTARA	732209	RAMPI	7322092004	DODOLO	185	167	84	57	133	35	34	2	2	4	1	0	352
7322	LUWU UTARA	732209	RAMPI	7322092005	SULAKU	269	250	133	70	187	58	57	2	4	8	0	0	519
7322	LUWU UTARA	732209	RAMPI	7322092006	TEDEBOE	335	305	171	85	309	42	31	0	0	2	0	0	640
7322	LUWU UTARA	732210	MAPPEDECENG	7322102001	MAPPEDECENG	1902	1885	724	444	1043	583	749	53	40	149	1	1	3787
7322	LUWU UTARA	732210	MAPPEDECENG	7322102002	CENDANA PUTIH	1218	1186	407	251	793	488	387	20	8	47	3	0	2404
7322	LUWU UTARA	732210	MAPPEDECENG	7322102003	HASANAH	940	932	340	236	749	320	205	9	1	12	0	0	1872
7322	LUWU UTARA	732210	MAPPEDECENG	7322102004	KAPIDI	1470	1465	644	387	1094	416	355	10	6	22	0	1	2935
7322	LUWU UTARA	732210	MAPPEDECENG	7322102005	URASO	987	963	308	214	699	293	322	16	28	69	1	0	1950
7322	LUWU UTARA	732210	MAPPEDECENG	7322102006	BENTENG	715	769	278	183	394	230	315	11	18	54	1	0	1484
7322	LUWU UTARA	732210	MAPPEDECENG	7322102007	UJUNG MATTAJANG	603	642	294	137	562	144	95	3	3	7	0	0	1245
7322	LUWU UTARA	732210	MAPPEDECENG	7322102008	HARAPAN/KAMPUNG BARU	946	937	386	221	638	277	293	12	12	43	1	0	1883
7322	LUWU UTARA	732210	MAPPEDECENG	7322102009	CENDANA PUTIH SATU	1192	1191	441	252	830	438	326	21	24	50	1	0	2383
7322	LUWU UTARA	732210	MAPPEDECENG	7322102010	MANGALLE	430	424	133	125	329	121	121	4	3	18	0	0	854
7322	LUWU UTARA	732210	MAPPEDECENG	7322102011	SUMBER WANGI	275	243	76	61	180	109	82	2	2	6	0	0	518
7322	LUWU UTARA	732210	MAPPEDECENG	7322102012	SUMBER HARUM	669	664	189	117	542	248	204	6	5	22	0	0	1333
7322	LUWU UTARA	732210	MAPPEDECENG	7322102013	MEKAR JAYA TONDOK	604	583	225	135	382	237	171	12	7	18	0	0	1187
7322	LUWU UTARA	732210	MAPPEDECENG	7322102014		636	603	229	137	406	207	215	13	6	26	0	0	1239
7322	LUWU UTARA	732210	MAPPEDECENG	7322102015	TARRA TALLU	540	525	187	136	414	167	143	2	4	10	2	0	1065
7322	LUWU UTARA	732211	BAEBUNTA	7322112001	LARA	3329	3249	1023	936	2636	938	878	38	29	97	3	0	6578
7322	LUWU UTARA	732211	BAEBUNTA	7322112002	SALULEMO	2450	2277	852	594	1671	769	695	24	32	88	2	0	4727
7322	LUWU UTARA	732211	BAEBUNTA	7322112003	RADDA	2854	2800	1087	745	1384	701	1181	69	72	387	28	0	5654
7322	LUWU UTARA	732211	BAEBUNTA	7322112004	BAEBUNTA	3392	3487	1213	858	1721	931	1570	84	121	375	6	0	6879
7322	LUWU UTARA	732211	BAEBUNTA	7322112005	SALASSA	1385	1387	436	346	684	428	649	48	48	132	1	0	2772
7322	LUWU UTARA	732211	BAEBUNTA	7322112006	LEMBANG-LEMBANG	1092	986	422	314	837	265	220	6	5	9	0	0	2078
7322	LUWU UTARA	732211	BAEBUNTA	7322112007	TAROBOK	1894	1745	710	481	1409	542	458	8	6	25	0	0	3639
7322	LUWU UTARA	732211	BAEBUNTA	7322112008	MARIO	1777	1744	618	425	1590	442	371	14	16	45	0	0	3521
7322	LUWU UTARA	732211	BAEBUNTA	7322112009	SASSA	2139	2076	789	542	1430	578	687	50	32	102	5	0	4215
7322	LUWU UTARA	732211	BAEBUNTA	7322112010	KARIANGO	575	525	232	152	446	133	127	2	5	3	0	0	1100
7322	LUWU UTARA	732211	BAEBUNTA	7322112011	MELI	999	902	391	236	848	212	178	17	6	12	1	0	1901
7322	LUWU UTARA	732211	BAEBUNTA	7322112012	BERINGIN	1455	1369	461	371	1110	429	353	30	21	46	3	0	2824
7322	LUWU UTARA	732211	BAEBUNTA	7322112013	PALANDANG	455	411	139	124	230	138	195	11	5	22	2	0	866
7322	LUWU UTARA	732211	BAEBUNTA	7322112014		748	688	301	171	490	214	238	4	3	15	0	0	1436
7322	LUWU UTARA	732211	BAEBUNTA	7322112015	BUMI HARAPAN	813	724	307	196	549	246	212	5	4	18	0	0	1537
7322	LUWU UTARA	732211	BAEBUNTA	7322112016	LAWEWE	833	808	308	219	807	149	142	7	3	6	0	0	1641
7322	LUWU UTARA	732211	BAEBUNTA	7322112017	PERS. MUKTI JAYA	639	623	205	147	499	183	190	9	8	21	0	0	1262
7322	LUWU UTARA	732211	BAEBUNTA	7322112018	PERS. MUKTI TAMA	972	870	376	223	616	277	312	13	4	20	1	0	1842
7322	LUWU UTARA	732211	BAEBUNTA	7322112019	PERS. POLEWALI	439	450	195	114	417	86	71	2	3	1	0	0	889
7322	LUWU UTARA	732211	BAEBUNTA	7322112020	MEKAR SARI JAYA	373	305	106	79	219	184	83	0	2	5	0	0	678
7322	LUWU UTARA	732212	BURAU	7322122001	LAUWO	1	0	1	0	0	0	0	0	0	0	0	0	1
7322	LUWU UTARA	732212	BURAU	7322122002	LAGEGO	1	1	0	0	2	0	0	0	0	0	0	0	2
7322	LUWU UTARA	732212	BURAU	7322122003	BURAU	10	10	7	0	4	5	3	0	1	0	0	0	20
7322	LUWU UTARA	732212	BURAU	7322122007	LARO	0	1	0	0	0	0	1	0	0	0	0	0	1
7322	LUWU UTARA	732212	BURAU	7322122008	LEWONU	0	2	0	0	1	0	1	0	0	0	0	0	2
7322	LUWU UTARA	732212	BURAU	7322122009	LANOSI	1	1	1	0	0	0	1	0	0	0	0	0	2
7322	LUWU UTARA	732212	BURAU	7322122010	BONEPUTE	1	1	1	0	0	0	1	0	0	0	0	0	2
7324	LUWU TIMUR	732401	MANGKUTANA	7324012001	MALEKU	1435	1414	551	370	546	451	692	41	55	143	0	0	2849
7324	LUWU TIMUR	732401	MANGKUTANA	7324012002	WONOREJO	2534	2484	998	497	1512	813	961	61	39	137	0	0	5018
7324	LUWU TIMUR	732401	MANGKUTANA	7324012003	MARGOLEMBO	2373	2196	986	678	1278	766	701	41	43	76	0	0	4569
7324	LUWU TIMUR	732401	MANGKUTANA	7324012004	TEROMU	1262	1230	529	382	747	376	393	24	19	22	0	0	2492
7324	LUWU TIMUR	732401	MANGKUTANA	7324012007	MANGGALA	482	442	276	139	220	128	139	3	10	9	0	0	924
7324	LUWU TIMUR	732401	MANGKUTANA	7324012009	KASINTUWU	1920	1776	825	488	1549	468	303	21	18	24	0	0	3696
7324	LUWU TIMUR	732401	MANGKUTANA	7324012011	BALAI KEMBANG	1021	920	350	265	430	308	438	25	45	79	1	0	1941
7324	LUWU TIMUR	732401	MANGKUTANA	7324012013	PANCA KARSA	799	762	314	188	435	291	277	9	25	20	2	0	1561
7324	LUWU TIMUR	732401	MANGKUTANA	7324012014		6	9	7	2	1	2	2	0	0	1	0	0	15
7324	LUWU TIMUR	732401	MANGKUTANA	7324012016		2	1	1	0	0	2	0	0	0	0	0	0	3
7324	LUWU TIMUR	732402	NUHA	7324021007		24	28	14	2	5	4	19	1	2	5	0	0	52
7324	LUWU TIMUR	732402	NUHA	7324022001	NUHA	273	282	92	88	255	45	58	9	3	5	0	0	555
7324	LUWU TIMUR	732402	NUHA	7324022003	NIKKEL	3258	3009	1406	799	914	712	1891	90	155	296	4	0	6267
7324	LUWU TIMUR	732402	NUHA	7324022005	MATANO	906	783	508	239	560	170	181	10	6	15	0	0	1689
7324	LUWU TIMUR	732402	NUHA	7324022007	MAGANI	3553	3110	1623	528	304	595	2150	131	290	996	46	0	6663
7324	LUWU TIMUR	732402	NUHA	7324022009	SOROAKO	3914	3436	1718	887	640	804	2358	128	213	580	22	0	7350
7324	LUWU TIMUR	732403	TOWUTI	7324032001	LOEHA	499	448	229	162	232	143	148	5	13	15	0	0	947
7324	LUWU TIMUR	732403	TOWUTI	7324032002	MAHALONA	2478	2180	1052	904	1630	622	386	18	12	33	1	0	4658
7324	LUWU TIMUR	732403	TOWUTI	7324032003	TIMAMPU	1340	1219	591	386	584	358	468	35	39	95	3	0	2559
7324	LUWU TIMUR	732403	TOWUTI	7324032004	WAWONDULA	2551	2313	1047	637	447	660	1626	50	133	261	3	0	4864
7324	LUWU TIMUR	732403	TOWUTI	7324032005	LANGKEA RAYA	1874	1746	717	474	306	438	1234	46	124	276	5	0	3620
7324	LUWU TIMUR	732403	TOWUTI	7324032006	TOKALIMBO	326	320	127	121	261	42	83	1	7	4	0	0	646
7324	LUWU TIMUR	732403	TOWUTI	7324032007	BARUGA	1238	1138	448	262	245	294	829	22	79	195	2	0	2376
7324	LUWU TIMUR	732403	TOWUTI	7324032008	PEKALOA	1391	1278	653	434	718	382	404	20	17	41	0	0	2669
7324	LUWU TIMUR	732403	TOWUTI	7324032009	LIOKA	1035	870	445	201	331	253	494	8	72	100	1	0	1905
7324	LUWU TIMUR	732403	TOWUTI	7324032010	ASULI	2267	1901	866	587	490	477	1375	41	81	249	2	0	4168
7324	LUWU TIMUR	732403	TOWUTI	7324032011	BANTILANG	894	829	375	265	545	258	212	8	24	36	0	0	1723
7324	LUWU TIMUR	732403	TOWUTI	7324032012		350	319	201	140	242	45	33	3	0	5	0	0	669
7324	LUWU TIMUR	732403	TOWUTI	7324032013		570	522	285	248	267	163	104	7	9	9	0	0	1092
7324	LUWU TIMUR	732403	TOWUTI	7324032015		3	3	2	0	3	1	0	0	0	0	0	0	6
7324	LUWU TIMUR	732403	TOWUTI	7324032016		1	1	1	1	0	0	0	0	0	0	0	0	2
7324	LUWU TIMUR	732403	TOWUTI	7324032017		5	1	0	3	1	1	0	0	1	0	0	0	6
7324	LUWU TIMUR	732403	TOWUTI	7324032018		8	4	6	0	4	1	1	0	0	0	0	0	12
7324	LUWU TIMUR	732404	MALILI	7324041003		2	4	1	0	2	0	1	0	1	1	0	0	6
7324	LUWU TIMUR	732404	MALILI	7324042001	HARAPAN	1146	1036	414	283	713	276	436	9	26	25	0	0	2182
7324	LUWU TIMUR	732404	MALILI	7324042002	LASKAP	978	878	392	207	665	211	330	10	21	17	3	0	1856
7324	LUWU TIMUR	732404	MALILI	7324042003	MALILI	2625	2466	924	593	403	581	1918	43	128	479	22	0	5091
7324	LUWU TIMUR	732404	MALILI	7324042004	MANURUNG	2097	1979	855	646	1230	547	639	36	41	82	0	0	4076
7324	LUWU TIMUR	732404	MALILI	7324042005	WEWANGRIU	1398	1397	582	367	897	395	484	21	15	32	2	0	2795
7324	LUWU TIMUR	732404	MALILI	7324042006	BARUGA	1876	1702	756	508	816	522	807	26	47	95	1	0	3578
7324	LUWU TIMUR	732404	MALILI	7324042007	LAKAWALI	1840	1688	807	633	986	589	429	22	15	47	0	0	3528
7324	LUWU TIMUR	732404	MALILI	7324042008	USSU	758	745	320	179	445	169	276	16	33	58	7	0	1503
7324	LUWU TIMUR	732404	MALILI	7324042009	TARABBI	807	744	336	304	496	182	194	11	7	21	0	0	1551
7324	LUWU TIMUR	732404	MALILI	7324042010	BALANTANG	1297	1235	645	350	639	275	534	36	27	26	0	0	2532
7324	LUWU TIMUR	732404	MALILI	7324042011	ATUE	423	387	149	133	198	123	164	7	11	25	0	0	810
7324	LUWU TIMUR	732404	MALILI	7324042012	PONGKERU	1023	866	406	253	580	245	327	14	21	42	1	0	1889
7324	LUWU TIMUR	732404	MALILI	7324042013	PUNCAK INDAH	2430	2246	991	607	655	575	1174	58	132	454	30	0	4676
7324	LUWU TIMUR	732404	MALILI	7324042014		575	514	232	144	407	145	134	1	14	12	0	0	1089
7324	LUWU TIMUR	732404	MALILI	7324042015	UPT MALILI SPII	706	618	298	246	427	195	143	9	1	5	0	0	1324
7324	LUWU TIMUR	732405	ANGKONA	7324052001	TAWAKUA	1578	1476	692	646	1000	363	294	13	17	29	0	0	3054
7324	LUWU TIMUR	732405	ANGKONA	7324052002	TAMPINNA	2529	2430	1096	962	1555	606	599	23	28	88	2	0	4959
7324	LUWU TIMUR	732405	ANGKONA	7324052003	SOLO	1073	1003	429	618	498	250	215	22	17	26	1	0	2076
7324	LUWU TIMUR	732405	ANGKONA	7324052004	TARIPA	1593	1485	695	851	776	378	309	13	20	36	0	0	3078
7324	LUWU TIMUR	732405	ANGKONA	7324052005	MANTADULU	1215	1153	615	591	603	247	251	20	15	26	0	0	2368
7324	LUWU TIMUR	732405	ANGKONA	7324052006	BALIREJO	1671	1523	688	659	1050	394	349	18	17	19	0	0	3194
7324	LUWU TIMUR	732405	ANGKONA	7324052007	MALIWOWO	2373	2244	895	810	1790	600	426	15	24	53	4	0	4617
