kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	ISLAM	KRISTEN	KATHOLIK	HINDU	BUDHA	KONGHUCU	KEPERCAYAAN	JML_DUK
7318	TANA TORAJA	731809	SIMBUANG	7318092006	TALLU BUA'NA	704	679	5	123	344	63	848	0	0	1383
7318	TANA TORAJA	731809	SIMBUANG	7318092009	MAKKODO	744	652	1	302	1048	0	45	0	0	1396
7318	TANA TORAJA	731809	SIMBUANG	7318092010	PUANG BEMBE MESAKADA	648	604	5	181	269	47	750	0	0	1252
7318	TANA TORAJA	731811	RANTETAYO	7318111003	TAPPARAN	851	755	7	142	1457	0	0	0	0	1606
7318	TANA TORAJA	731811	RANTETAYO	7318111012	RANTETAYO	1048	938	134	388	1463	0	1	0	0	1986
7318	TANA TORAJA	731811	RANTETAYO	7318111013	PADANGIRING	1201	1149	54	451	1845	0	0	0	0	2350
7318	TANA TORAJA	731811	RANTETAYO	7318112007	MADANDAN	1549	1484	443	687	1901	2	0	0	0	3033
7318	TANA TORAJA	731811	RANTETAYO	7318112011	TAPPARAN UTARA	723	632	14	219	1116	0	6	0	0	1355
7318	TANA TORAJA	731811	RANTETAYO	7318112014	TONGLO	557	552	31	367	709	2	0	0	0	1109
7318	TANA TORAJA	731812	MENGKENDEK	7318121002	RANTE KALUA'	1286	1277	493	615	1438	10	2	0	0	2563
7318	TANA TORAJA	731812	MENGKENDEK	7318121016		851	804	226	306	1118	0	5	0	0	1655
7318	TANA TORAJA	731812	MENGKENDEK	7318121023	LEMO	394	392	52	193	541	0	0	0	0	786
7318	TANA TORAJA	731812	MENGKENDEK	7318121024	TENGAN	1119	1089	165	247	1796	0	0	0	0	2208
7318	TANA TORAJA	731812	MENGKENDEK	7318122004	TAMPO	1634	1581	46	1848	1276	7	38	0	0	3215
7318	TANA TORAJA	731812	MENGKENDEK	7318122006	SIMBUANG	504	492	763	130	103	0	0	0	0	996
7318	TANA TORAJA	731812	MENGKENDEK	7318122012	KE_PE TINORING	911	885	39	362	1391	0	0	0	0	1796
7318	TANA TORAJA	731812	MENGKENDEK	7318122015	MARINDING	749	659	195	900	308	1	4	0	0	1408
7318	TANA TORAJA	731812	MENGKENDEK	7318122017	RANTE DADA	679	626	482	122	699	1	1	0	0	1305
7318	TANA TORAJA	731812	MENGKENDEK	7318122018	PA'TENGKO	709	609	399	157	761	1	0	0	0	1318
7318	TANA TORAJA	731812	MENGKENDEK	7318122019		1466	1349	705	552	1554	0	0	0	0	2815
7318	TANA TORAJA	731812	MENGKENDEK	7318122020	PAKALA	528	512	775	21	244	0	0	0	0	1040
7318	TANA TORAJA	731812	MENGKENDEK	7318122021	ULUWAY BARAT	488	423	774	5	132	0	0	0	0	911
7318	TANA TORAJA	731812	MENGKENDEK	7318122022		1219	1169	310	184	1893	1	0	0	0	2388
7318	TANA TORAJA	731812	MENGKENDEK	7318122025	PALIPU'	701	664	61	332	965	4	3	0	0	1365
7318	TANA TORAJA	731812	MENGKENDEK	7318122026		1021	961	83	662	1235	1	1	0	0	1982
7318	TANA TORAJA	731812	MENGKENDEK	7318122027	BUNTU DATU	855	789	459	470	714	0	1	0	0	1644
7318	TANA TORAJA	731813	SANGALLA	7318131009		626	583	47	146	1015	0	1	0	0	1209
7318	TANA TORAJA	731813	SANGALLA	7318131010		787	739	178	263	1085	0	0	0	0	1526
7318	TANA TORAJA	731813	SANGALLA	7318132004	SALU	598	603	13	141	1047	0	0	0	0	1201
7318	TANA TORAJA	731813	SANGALLA	7318132006	RINDING DAUN INDUK	667	597	16	227	1017	4	0	0	0	1264
7318	TANA TORAJA	731813	SANGALLA	7318132008		730	733	31	248	1184	0	0	0	0	1463
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318191002	BENTENG AMBESO	883	844	353	98	1276	0	0	0	0	1727
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318191004	SALUBARANI	724	708	1014	38	380	0	0	0	0	1432
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318191012	MEBALI	653	667	334	125	861	0	0	0	0	1320
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192001	BUNTU LIMBONG	1336	1190	621	609	1296	0	0	0	0	2526
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192003	SILLANAN	771	795	15	290	1257	2	2	0	0	1566
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192005	GANDANGBATU	1840	1734	900	170	2504	0	0	0	0	3574
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192006	KADUAJA	865	820	1188	89	407	1	0	0	0	1685
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192007	GARASSIK	496	457	481	37	435	0	0	0	0	953
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192008	PEMANUKAN	597	573	39	134	997	0	0	0	0	1170
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192009	PERINDINGAN	999	859	66	489	1301	0	2	0	0	1858
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192010	BUNTU TABANG	856	831	286	98	1303	0	0	0	0	1687
7318	TANA TORAJA	731819	GANDANGBATU SILLANAN	7318192011	BETTENG DEATA	425	384	196	23	590	0	0	0	0	809
7318	TANA TORAJA	731820	REMBON	7318201001		1101	1049	229	759	1125	2	35	0	0	2150
7318	TANA TORAJA	731820	REMBON	7318201013		551	514	620	105	340	0	0	0	0	1065
7318	TANA TORAJA	731820	REMBON	7318202002		1021	973	58	146	1768	4	18	0	0	1994
7318	TANA TORAJA	731820	REMBON	7318202003	BANGA	809	767	276	247	1053	0	0	0	0	1576
7318	TANA TORAJA	731820	REMBON	7318202004		705	701	33	308	1055	4	0	0	0	1406
7318	TANA TORAJA	731820	REMBON	7318202005		773	774	42	424	1038	11	32	0	0	1547
7318	TANA TORAJA	731820	REMBON	7318202006		1043	1011	19	636	1317	9	2	0	0	2054
7318	TANA TORAJA	731820	REMBON	7318202007		677	608	97	339	844	4	1	0	0	1285
7318	TANA TORAJA	731820	REMBON	7318202008		877	865	131	319	1291	0	1	0	0	1742
7318	TANA TORAJA	731820	REMBON	7318202009	BATUSURA	785	641	5	273	1043	9	96	0	0	1426
7318	TANA TORAJA	731820	REMBON	7318202010	BUA'  TARRUNG	488	479	20	293	574	64	16	0	0	967
7318	TANA TORAJA	731820	REMBON	7318202011		715	601	199	391	530	194	2	0	0	1316
7318	TANA TORAJA	731820	REMBON	7318202012		851	810	68	570	945	78	0	0	0	1661
7318	TANA TORAJA	731827	MAKALE UTARA	7318271001		1280	1211	120	542	1800	12	16	0	0	2491
7318	TANA TORAJA	731827	MAKALE UTARA	7318271002		1603	1571	167	713	2294	0	0	0	0	3174
7318	TANA TORAJA	731827	MAKALE UTARA	7318271003		912	892	62	517	1203	12	10	0	0	1804
7318	TANA TORAJA	731827	MAKALE UTARA	7318271004		975	956	14	330	1577	2	8	0	0	1931
7318	TANA TORAJA	731827	MAKALE UTARA	7318271005		1087	1124	36	279	1894	2	0	0	0	2211
7318	TANA TORAJA	731828	MAPPAK	7318281004	KONDODEWATA	318	285	2	211	70	9	311	0	0	603
7318	TANA TORAJA	731828	MAPPAK	7318282001	TANETE	428	393	1	446	160	214	0	0	0	821
7318	TANA TORAJA	731828	MAPPAK	7318282002	DEWATA	750	667	0	450	81	49	837	0	0	1417
7318	TANA TORAJA	731828	MAPPAK	7318282003	MIALLO	755	654	1	200	392	129	687	0	0	1409
7318	TANA TORAJA	731828	MAPPAK	7318282005	SANGPEPPARIKAN	464	410	1	704	57	11	101	0	0	874
7318	TANA TORAJA	731828	MAPPAK	7318282006	BUTANG	426	416	13	293	316	11	209	0	0	842
7318	TANA TORAJA	731829	MAKALE SELATAN	7318291001		664	621	29	328	924	0	3	0	0	1285
7318	TANA TORAJA	731829	MAKALE SELATAN	7318291002		1011	915	67	651	1179	3	26	0	0	1926
7318	TANA TORAJA	731829	MAKALE SELATAN	7318291003		604	582	29	281	842	16	0	0	0	1186
7318	TANA TORAJA	731829	MAKALE SELATAN	7318291004		791	675	10	326	1006	5	106	0	0	1466
7318	TANA TORAJA	731829	MAKALE SELATAN	7318292005		1183	1124	123	447	1174	35	528	0	0	2307
7318	TANA TORAJA	731829	MAKALE SELATAN	7318292006		788	753	43	128	1156	214	0	0	0	1541
7318	TANA TORAJA	731829	MAKALE SELATAN	7318292007		947	913	255	332	1030	240	3	0	0	1860
7318	TANA TORAJA	731829	MAKALE SELATAN	7318292008		989	958	251	149	1372	174	1	0	0	1947
7318	TANA TORAJA	731831	MASANDA	7318312001	RATTE	444	380	0	51	773	0	0	0	0	824
7318	TANA TORAJA	731831	MASANDA	7318312002	PALIORONG	332	337	9	62	598	0	0	0	0	669
7318	TANA TORAJA	731831	MASANDA	7318312003	KADUNDUNG	360	277	3	87	547	0	0	0	0	637
7318	TANA TORAJA	731831	MASANDA	7318312004	PONDINGAO	496	451	208	97	642	0	0	0	0	947
7318	TANA TORAJA	731831	MASANDA	7318312005	BELAU	355	273	7	34	587	0	0	0	0	628
7318	TANA TORAJA	731831	MASANDA	7318312006	BELAU UTARA	610	556	20	108	1038	0	0	0	0	1166
7318	TANA TORAJA	731831	MASANDA	7318312007	PAKU	476	388	57	40	767	0	0	0	0	864
7318	TANA TORAJA	731831	MASANDA	7318312008	SESE SALU	684	626	3	55	1252	0	0	0	0	1310
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318331005	RANTE ALANG	384	394	93	73	612	0	0	0	0	778
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318332001	BATUALU	726	707	318	142	970	0	3	0	0	1433
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318332002	TOKESAN	1194	1085	149	209	1920	1	0	0	0	2279
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318332003	BATUALU SELATAN	903	861	168	303	1291	2	0	0	0	1764
7318	TANA TORAJA	731833	SANGGALA SELATAN	7318332004	RARU SIBUNUAN	822	813	73	432	1130	0	0	0	0	1635
7318	TANA TORAJA	731834	SANGGALA UTARA	7318341001	LEATUNG	638	608	35	415	794	0	2	0	0	1246
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342002	RANTELA BI KAMBISA	330	340	17	23	629	1	0	0	0	670
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342003	LEATUNG MATALLO	715	701	13	479	923	1	0	0	0	1416
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342004	SALUALLO	969	964	82	1171	680	0	0	0	0	1933
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342005	TUMBANG DATU	718	743	14	1011	381	4	1	0	2	1461
7318	TANA TORAJA	731834	SANGGALA UTARA	7318342006	BEBO	625	590	2	825	381	7	0	0	0	1215
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318351001	MALIMBONG	1007	949	20	396	1518	6	16	0	0	1956
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352002	LEPPAN	1099	1025	0	208	1905	11	0	0	0	2124
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352003	KOLE SAWANGAN	926	890	20	412	995	18	370	0	0	1816
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352004	KOLE BAREBATU	477	469	14	176	755	0	1	0	0	946
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352005	LEMO MENDURUK	973	960	80	862	925	65	1	0	0	1933
7318	TANA TORAJA	731835	MALIMBONG BALEPE'	7318352006	BALEPE'	932	879	17	588	939	5	262	0	0	1811
7318	TANA TORAJA	731837	RANO	7318372001	RANO	705	653	1148	8	200	1	1	0	0	1358
7318	TANA TORAJA	731837	RANO	7318372002	RANO UTARA	945	931	208	57	1611	0	0	0	0	1876
7318	TANA TORAJA	731837	RANO	7318372003	RUMANDAN	699	710	592	34	783	0	0	0	0	1409
7318	TANA TORAJA	731837	RANO	7318372004	RANO TENGAH	649	551	566	26	605	0	3	0	0	1200
7318	TANA TORAJA	731837	RANO	7318372005	RANO TIMUR	561	513	345	37	692	0	0	0	0	1074
7318	TANA TORAJA	731838	KURRA	7318381002	BAMBALU	21	17	0	37	1	0	0	0	0	38
7318	TANA TORAJA	731838	KURRA	7318382001	RATTE KURRA	502	450	12	196	743	1	0	0	0	952
7318	TANA TORAJA	731838	KURRA	7318382002		585	492	5	276	794	2	0	0	0	1077
7318	TANA TORAJA	731838	KURRA	7318382003	MAROSON	781	713	15	357	1025	11	75	0	0	1494
7318	TANA TORAJA	731838	KURRA	7318382004	LIPUNGAN TANETE	343	335	1	40	636	0	1	0	0	678
7318	TANA TORAJA	731838	KURRA	7318382005	RANTELIMBONG	472	362	90	221	489	0	34	0	0	834
7318	TANA TORAJA	731838	KURRA	7318382006	LIMBONG SANGPOLO	440	373	0	172	633	8	0	0	0	813
7322	LUWU UTARA	732201	MALANGKE	7322012001	PATTIMANG	2279	2146	4424	0	0	1	0	0	0	4425
7322	LUWU UTARA	732201	MALANGKE	7322012002	MALANGKE	1035	1001	2036	0	0	0	0	0	0	2036
7322	LUWU UTARA	732201	MALANGKE	7322012003	BENTENG	1228	1143	2370	1	0	0	0	0	0	2371
7322	LUWU UTARA	732201	MALANGKE	7322012004	TO'LADA	3185	3068	6008	191	42	7	0	0	5	6253
7322	LUWU UTARA	732201	MALANGKE	7322012005	SALEKOE	2377	2269	4298	213	70	65	0	0	0	4646
7322	LUWU UTARA	732201	MALANGKE	7322012006	PUTE MATA	775	760	1340	0	0	195	0	0	0	1535
7322	LUWU UTARA	732201	MALANGKE	7322012007	TINGKARAN	873	930	1803	0	0	0	0	0	0	1803
7322	LUWU UTARA	732201	MALANGKE	7322012008	LADONGI	929	905	1833	0	0	0	0	0	1	1834
7322	LUWU UTARA	732201	MALANGKE	7322012009	GIRIKUSUMA	793	762	1332	98	14	111	0	0	0	1555
7322	LUWU UTARA	732201	MALANGKE	7322012010	TANDUNG	1601	1511	3084	6	0	21	1	0	0	3112
7322	LUWU UTARA	732201	MALANGKE	7322012011	TAKKALALA	1611	1614	3225	0	0	0	0	0	0	3225
7322	LUWU UTARA	732201	MALANGKE	7322012012	PERSIAPAN PINCE P	418	365	783	0	0	0	0	0	0	783
7322	LUWU UTARA	732201	MALANGKE	7322012013	PERSIAPAN TOKKE	1156	1079	2230	5	0	0	0	0	0	2235
7322	LUWU UTARA	732201	MALANGKE	7322012014		452	435	553	95	239	0	0	0	0	887
7322	LUWU UTARA	732202	BONE-BONE	7322022001	BONE BONE	2387	2404	4242	402	128	15	0	0	4	4791
7322	LUWU UTARA	732202	BONE-BONE	7322022002	TAMUKU	1889	1908	2980	315	28	473	0	0	1	3797
7322	LUWU UTARA	732202	BONE-BONE	7322022003	RAMPOANG	1010	1043	2051	2	0	0	0	0	0	2053
7322	LUWU UTARA	732202	BONE-BONE	7322022004	MUNTE	1122	1080	2202	0	0	0	0	0	0	2202
7322	LUWU UTARA	732202	BONE-BONE	7322022005	BUNGADIDI	2811	2693	4642	804	58	0	0	0	0	5504
7322	LUWU UTARA	732202	BONE-BONE	7322022006	PATILA	2672	2631	4842	452	5	1	0	0	3	5303
7322	LUWU UTARA	732202	BONE-BONE	7322022007	SIDOMUKTI	2002	1875	3771	86	7	12	0	0	1	3877
7322	LUWU UTARA	732202	BONE-BONE	7322022008	SUKARAYA	1310	1247	2300	80	143	33	0	0	1	2557
7322	LUWU UTARA	732202	BONE-BONE	7322022009	SIDOBINAN	791	710	1487	7	0	4	0	0	3	1501
7322	LUWU UTARA	732202	BONE-BONE	7322022010	SIDOMAKMU	561	507	656	0	103	309	0	0	0	1068
7322	LUWU UTARA	732202	BONE-BONE	7322022011	BATANG TO	643	615	841	309	108	0	0	0	0	1258
7322	LUWU UTARA	732202	BONE-BONE	7322022012	PATOLOAN	3124	2876	5826	139	24	4	7	0	0	6000
7322	LUWU UTARA	732202	BONE-BONE	7322022013	POREANG	1531	1412	2365	571	7	0	0	0	0	2943
7322	LUWU UTARA	732202	BONE-BONE	7322022014		1168	1061	1293	802	33	101	0	0	0	2229
7322	LUWU UTARA	732202	BONE-BONE	7322022015	BANYUURIP	1923	1916	3599	231	0	8	0	0	1	3839
7322	LUWU UTARA	732202	BONE-BONE	7322022016	BUNGAPATI	1540	1349	1104	1459	322	3	0	0	1	2889
7322	LUWU UTARA	732202	BONE-BONE	7322022017	PONGKO	807	763	1424	125	21	0	0	0	0	1570
7322	LUWU UTARA	732202	BONE-BONE	7322022018	BANTIMURU	939	827	1765	1	0	0	0	0	0	1766
7322	LUWU UTARA	732202	BONE-BONE	7322022019	KARONDANG	860	851	1469	237	5	0	0	0	0	1711
7322	LUWU UTARA	732202	BONE-BONE	7322022020	MUKTISARI	995	917	1406	493	13	0	0	0	0	1912
7322	LUWU UTARA	732202	BONE-BONE	7322022021		3	3	2	4	0	0	0	0	0	6
7322	LUWU UTARA	732203	MASAMBA	7322031001		3199	3085	5741	449	74	18	0	0	2	6284
7322	LUWU UTARA	732203	MASAMBA	7322031002		3377	3442	6642	162	7	3	0	0	5	6819
7322	LUWU UTARA	732203	MASAMBA	7322031003		1762	1900	3630	25	1	4	2	0	0	3662
7322	LUWU UTARA	732203	MASAMBA	7322031004		2630	2731	5186	143	14	14	0	0	4	5361
7322	LUWU UTARA	732203	MASAMBA	7322032005	PINCARA	345	294	639	0	0	0	0	0	0	639
7322	LUWU UTARA	732203	MASAMBA	7322032006	BALEBO	688	685	1371	2	0	0	0	0	0	1373
7322	LUWU UTARA	732203	MASAMBA	7322032008	POMBAKKA	581	565	1144	0	0	0	0	0	2	1146
7322	LUWU UTARA	732203	MASAMBA	7322032009	ROMPU	879	834	1713	0	0	0	0	0	0	1713
7322	LUWU UTARA	732203	MASAMBA	7322032010	LANTANG TALLANG	458	446	904	0	0	0	0	0	0	904
7322	LUWU UTARA	732203	MASAMBA	7322032011	LAPAPA	514	511	1025	0	0	0	0	0	0	1025
7322	LUWU UTARA	732203	MASAMBA	7322032012	L E R O	488	479	967	0	0	0	0	0	0	967
7322	LUWU UTARA	732203	MASAMBA	7322032013	MASAMBA	458	448	906	0	0	0	0	0	0	906
7322	LUWU UTARA	732203	MASAMBA	7322032014		614	644	1257	1	0	0	0	0	0	1258
7322	LUWU UTARA	732203	MASAMBA	7322032015	SEPAKAT	853	837	1675	15	0	0	0	0	0	1690
7322	LUWU UTARA	732203	MASAMBA	7322032016	PONGO	1119	1114	2232	0	0	0	0	0	1	2233
7322	LUWU UTARA	732203	MASAMBA	7322032017	TORADA	206	207	413	0	0	0	0	0	0	413
7322	LUWU UTARA	732203	MASAMBA	7322032018	KAMIRI	651	639	1289	0	0	0	0	0	1	1290
7322	LUWU UTARA	732203	MASAMBA	7322032019	SUMILLIN	311	303	608	6	0	0	0	0	0	614
7322	LUWU UTARA	732203	MASAMBA	7322032020	UPT MAIPI	1171	1241	2411	1	0	0	0	0	0	2412
7322	LUWU UTARA	732204	SABBANG	7322042001	BUANGIN	2703	2506	2625	2316	262	3	0	0	3	5209
7322	LUWU UTARA	732204	SABBANG	7322042002	SABBANG	1378	1411	2345	434	6	0	0	0	4	2789
7322	LUWU UTARA	732204	SABBANG	7322042003	PARARRA	837	763	1589	4	7	0	0	0	0	1600
7322	LUWU UTARA	732204	SABBANG	7322042004	TANDUNG	689	628	1176	141	0	0	0	0	0	1317
7322	LUWU UTARA	732204	SABBANG	7322042005	MARI-MARI	1694	1648	760	1628	953	0	0	0	1	3342
7322	LUWU UTARA	732204	SABBANG	7322042006	KALOTOK	1511	1488	2421	342	233	2	0	0	1	2999
7322	LUWU UTARA	732204	SABBANG	7322042007	MALIMBU	1400	1347	2593	154	0	0	0	0	0	2747
7322	LUWU UTARA	732204	SABBANG	7322042008	TULAK TALLU	1001	960	1928	31	0	0	0	0	2	1961
7322	LUWU UTARA	732204	SABBANG	7322042009	BAKKA	1091	1090	1657	514	2	0	7	0	1	2181
7322	LUWU UTARA	732204	SABBANG	7322042010	TETE URI	1056	989	807	820	418	0	0	0	0	2045
7322	LUWU UTARA	732204	SABBANG	7322042011	POMPANIKI	698	767	742	361	362	0	0	0	0	1465
7322	LUWU UTARA	732204	SABBANG	7322042012	MAROBO	1162	1203	1618	735	12	0	0	0	0	2365
7322	LUWU UTARA	732204	SABBANG	7322042013	DANDANG	1393	1395	2368	351	64	0	0	0	5	2788
7322	LUWU UTARA	732204	SABBANG	7322042014		1649	1521	2664	490	12	2	0	0	2	3170
7322	LUWU UTARA	732204	SABBANG	7322042015	BONE SUBUR	1873	1764	1597	1896	144	0	0	0	0	3637
7322	LUWU UTARA	732204	SABBANG	7322042016	BATU ALANG	777	764	1539	2	0	0	0	0	0	1541
7322	LUWU UTARA	732204	SABBANG	7322042017	KAMPUNG BARU	587	607	659	528	7	0	0	0	0	1194
7322	LUWU UTARA	732204	SABBANG	7322042018	TERPEDO JAYA	521	536	1025	8	24	0	0	0	0	1057
7322	LUWU UTARA	732204	SABBANG	7322042019	PENGKENDEKAN	1054	960	593	980	441	0	0	0	0	2014
7322	LUWU UTARA	732204	SABBANG	7322042020	SALAMA	809	756	1383	110	71	0	0	0	1	1565
7322	LUWU UTARA	732205	LIMBONG	7322052001	MARAMPA	318	294	449	163	0	0	0	0	0	612
7322	LUWU UTARA	732205	LIMBONG	7322052002	PENGKENDE	327	304	614	17	0	0	0	0	0	631
7322	LUWU UTARA	732205	LIMBONG	7322052003	KANANDEDE	440	386	406	420	0	0	0	0	0	826
7322	LUWU UTARA	732205	LIMBONG	7322052004	RINDING A	431	381	794	18	0	0	0	0	0	812
7322	LUWU UTARA	732205	LIMBONG	7322052005	MINANGA	356	330	686	0	0	0	0	0	0	686
7322	LUWU UTARA	732205	LIMBONG	7322052006	KOMBA	230	225	455	0	0	0	0	0	0	455
7322	LUWU UTARA	732205	LIMBONG	7322052007	LIMBONG	211	207	388	30	0	0	0	0	0	418
7322	LUWU UTARA	732206	SUKAMAJU	7322062001	LAMPUAWA	1215	1189	2115	111	0	178	0	0	0	2404
7322	LUWU UTARA	732206	SUKAMAJU	7322062002	KATULUNGAN	1599	1523	3111	1	6	0	0	0	4	3122
7322	LUWU UTARA	732206	SUKAMAJU	7322062003	SALULEMO	987	926	1709	204	0	0	0	0	0	1913
7322	LUWU UTARA	732206	SUKAMAJU	7322062004	KALUKU	1421	1415	2745	9	47	34	0	0	1	2836
7322	LUWU UTARA	732206	SUKAMAJU	7322062005	SUKAMAJU	2216	2228	3447	161	55	781	0	0	0	4444
7322	LUWU UTARA	732206	SUKAMAJU	7322062006	SUKADAMAI	434	446	257	18	24	581	0	0	0	880
7322	LUWU UTARA	732206	SUKAMAJU	7322062007	SIDORAHARJO	1198	1172	2138	206	0	26	0	0	0	2370
7322	LUWU UTARA	732206	SUKAMAJU	7322062008	MULYOREJO	2340	2315	4432	181	8	33	0	0	1	4655
7322	LUWU UTARA	732206	SUKAMAJU	7322062009	WONOKERTO	1697	1565	3170	69	0	22	0	0	1	3262
7322	LUWU UTARA	732206	SUKAMAJU	7322062010	TAMBOKE	824	753	1576	1	0	0	0	0	0	1577
7322	LUWU UTARA	732206	SUKAMAJU	7322062011	SUBUR	696	681	985	0	0	392	0	0	0	1377
7322	LUWU UTARA	732206	SUKAMAJU	7322062012	RAWAMANGUN	1643	1577	2358	61	13	788	0	0	0	3220
7322	LUWU UTARA	732206	SUKAMAJU	7322062013	TOLANGI	1135	1092	1925	272	30	0	0	0	0	2227
7322	LUWU UTARA	732206	SUKAMAJU	7322062014		1071	1025	2079	9	7	1	0	0	0	2096
7322	LUWU UTARA	732206	SUKAMAJU	7322062015	PAOMACANG	614	540	1102	5	0	47	0	0	0	1154
7322	LUWU UTARA	732206	SUKAMAJU	7322062016	SUMBER BARU	503	469	957	14	1	0	0	0	0	972
7322	LUWU UTARA	732206	SUKAMAJU	7322062017	SUKAHARAPAN	417	365	69	497	19	197	0	0	0	782
7322	LUWU UTARA	732206	SUKAMAJU	7322062018	LINO	499	524	913	94	16	0	0	0	0	1023
7322	LUWU UTARA	732206	SUKAMAJU	7322062019	MINANGA TALLU	1070	1033	823	636	105	539	0	0	0	2103
7322	LUWU UTARA	732206	SUKAMAJU	7322062020	WONOSARI	521	474	978	0	0	17	0	0	0	995
7322	LUWU UTARA	732206	SUKAMAJU	7322062021	MULYASARI	767	711	1307	10	1	159	0	0	1	1478
7322	LUWU UTARA	732206	SUKAMAJU	7322062022	SAPTAMARGA	972	968	1795	140	2	1	0	0	2	1940
7322	LUWU UTARA	732206	SUKAMAJU	7322062023	SUKAMUKTI	678	696	1122	67	1	184	0	0	0	1374
7322	LUWU UTARA	732206	SUKAMAJU	7322062024	TULUNG SA	629	598	1218	9	0	0	0	0	0	1227
7322	LUWU UTARA	732206	SUKAMAJU	7322062025	BANYUWANGI	142	148	290	0	0	0	0	0	0	290
7322	LUWU UTARA	732207	SEKO	7322072001	TIROBALI	603	560	3	1159	0	0	0	0	1	1163
7322	LUWU UTARA	732207	SEKO	7322072002	MALIMONGAN	560	522	22	1060	0	0	0	0	0	1082
7322	LUWU UTARA	732207	SEKO	7322072003	TANAMA KALEANG	1030	990	13	2000	0	5	0	0	2	2020
7322	LUWU UTARA	732207	SEKO	7322072004	PADANG BALUA	709	711	268	1152	0	0	0	0	0	1420
7322	LUWU UTARA	732207	SEKO	7322072005	PADANG RAYA	358	290	382	265	0	0	0	0	1	648
7322	LUWU UTARA	732207	SEKO	7322072006	EMBONATANAH	830	735	583	982	0	0	0	0	0	1565
7322	LUWU UTARA	732207	SEKO	7322072007	WONO	481	481	209	753	0	0	0	0	0	962
7322	LUWU UTARA	732207	SEKO	7322072008	BEROPPA	481	438	2	917	0	0	0	0	0	919
7322	LUWU UTARA	732207	SEKO	7322072009	LODANG	579	553	1064	68	0	0	0	0	0	1132
7322	LUWU UTARA	732207	SEKO	7322072010	TALOTO	564	546	68	1040	0	0	0	0	2	1110
7322	LUWU UTARA	732207	SEKO	7322072011	HOYANE	469	446	246	669	0	0	0	0	0	915
7322	LUWU UTARA	732207	SEKO	7322072012	TAPIHAHOI	599	524	27	1095	0	1	0	0	0	1123
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082001	CENNING	1963	1906	3185	644	35	5	0	0	0	3869
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082002	PENGKAJOANG	1372	1326	2698	0	0	0	0	0	0	2698
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082003	PAO	1412	1427	2830	9	0	0	0	0	0	2839
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082004	ARUSU	1838	1892	3427	303	0	0	0	0	0	3730
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082005	BAKU-BAKU	1829	1805	3631	1	0	2	0	0	0	3634
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082006	WARA	1452	1302	1991	709	54	0	0	0	0	2754
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082007	WAELAWI	673	671	1344	0	0	0	0	0	0	1344
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082008	PEMBUNIANG	373	347	720	0	0	0	0	0	0	720
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082009	LIMBONG WARA	271	238	354	155	0	0	0	0	0	509
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082010	KALITATA	913	845	1733	9	0	16	0	0	0	1758
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082011	POMBAKKA	1067	1055	2121	0	0	0	0	0	1	2122
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082012		1325	1364	2681	8	0	0	0	0	0	2689
7322	LUWU UTARA	732208	MALANGKE BARAT	7322082013		513	531	1044	0	0	0	0	0	0	1044
7322	LUWU UTARA	732209	RAMPI	7322092001	RAMPI	199	132	0	330	0	0	0	0	1	331
